model,day_abs,day_order,period,origin_zone_id,dest_zone_id,y_sum
obs,135,135,morning,161,230,98
obs,135,135,morning,162,100,43
obs,135,135,morning,162,161,48
obs,135,135,morning,162,162,65
obs,135,135,morning,162,163,47
obs,135,135,morning,162,186,54
obs,135,135,morning,162,230,50
obs,135,135,morning,163,100,28
obs,135,135,morning,163,161,64
obs,135,135,morning,163,162,41
obs,135,135,morning,163,163,23
obs,135,135,morning,163,186,39
obs,135,135,morning,163,230,53
obs,135,135,morning,186,100,17
obs,135,135,morning,186,161,34
obs,135,135,morning,186,162,44
obs,135,135,morning,186,163,47
obs,135,135,morning,186,186,18
obs,135,135,morning,186,230,78
obs,135,135,morning,230,100,34
obs,135,135,morning,230,161,75
obs,135,135,morning,230,162,61
obs,135,135,morning,230,163,66
obs,135,135,morning,230,186,76
obs,135,135,morning,230,230,59
obs,135,135,night,100,100,14
obs,135,135,night,100,161,41
obs,135,135,night,100,162,11
obs,135,135,night,100,163,44
obs,135,135,night,100,186,8
obs,135,135,night,100,230,38
obs,135,135,night,161,100,44
obs,135,135,night,161,161,120
obs,135,135,night,161,162,68
obs,135,135,night,161,163,86
obs,135,135,night,161,186,78
obs,135,135,night,161,230,64
obs,135,135,night,162,100,34
obs,135,135,night,162,161,82
obs,135,135,night,162,162,79
obs,135,135,night,162,163,48
obs,135,135,night,162,186,42
obs,135,135,night,162,230,48
obs,135,135,night,163,100,30
obs,135,135,night,163,161,110
obs,135,135,night,163,162,65
obs,135,135,night,163,163,28
obs,135,135,night,163,186,42
obs,135,135,night,163,230,42
obs,135,135,night,186,100,18
obs,135,135,night,186,161,77
obs,135,135,night,186,162,46
obs,135,135,night,186,163,37
obs,135,135,night,186,186,23
obs,135,135,night,186,230,84
obs,135,135,night,230,100,36
obs,135,135,night,230,161,70
obs,135,135,night,230,162,52
obs,135,135,night,230,163,47
obs,135,135,night,230,186,68
obs,135,135,night,230,230,42
obs,136,136,afternoon,100,100,8
obs,136,136,afternoon,100,161,97
obs,136,136,afternoon,100,162,32
obs,136,136,afternoon,100,163,39
obs,136,136,afternoon,100,186,7
obs,136,136,afternoon,100,230,40
obs,136,136,afternoon,161,100,17
obs,136,136,afternoon,161,161,80
obs,136,136,afternoon,161,162,36
obs,136,136,afternoon,161,163,59
obs,136,136,afternoon,161,186,19
obs,136,136,afternoon,161,230,39
obs,136,136,afternoon,162,100,36
obs,136,136,afternoon,162,161,61
obs,136,136,afternoon,162,162,46
obs,136,136,afternoon,162,163,44
obs,136,136,afternoon,162,186,29
obs,136,136,afternoon,162,230,29
obs,136,136,afternoon,163,100,11
obs,136,136,afternoon,163,161,38
obs,136,136,afternoon,163,162,31
obs,136,136,afternoon,163,163,15
obs,136,136,afternoon,163,186,18
obs,136,136,afternoon,163,230,23
obs,136,136,afternoon,186,100,17
obs,136,136,afternoon,186,161,124
obs,136,136,afternoon,186,162,54
obs,136,136,afternoon,186,163,56
obs,136,136,afternoon,186,186,19
obs,136,136,afternoon,186,230,95
obs,136,136,afternoon,230,100,18
obs,136,136,afternoon,230,161,41
obs,136,136,afternoon,230,162,23
obs,136,136,afternoon,230,163,24
obs,136,136,afternoon,230,186,39
obs,136,136,afternoon,230,230,15
obs,136,136,morning,100,100,24
obs,136,136,morning,100,161,41
obs,136,136,morning,100,162,24
obs,136,136,morning,100,163,41
obs,136,136,morning,100,186,35
obs,136,136,morning,100,230,62
obs,136,136,morning,161,100,56
obs,136,136,morning,161,161,155
obs,136,136,morning,161,162,68
obs,136,136,morning,161,163,90
obs,136,136,morning,161,186,140
obs,136,136,morning,161,230,116
obs,136,136,morning,162,100,57
obs,136,136,morning,162,161,75
obs,136,136,morning,162,162,91
obs,136,136,morning,162,163,58
obs,136,136,morning,162,186,118
obs,136,136,morning,162,230,99
obs,136,136,morning,163,100,44
obs,136,136,morning,163,161,112
obs,136,136,morning,163,162,73
obs,136,136,morning,163,163,29
obs,136,136,morning,163,186,54
obs,136,136,morning,163,230,98
obs,136,136,morning,186,100,24
obs,136,136,morning,186,161,55
obs,136,136,morning,186,162,34
obs,136,136,morning,186,163,30
obs,136,136,morning,186,186,20
obs,136,136,morning,186,230,77
obs,136,136,morning,230,100,60
obs,136,136,morning,230,161,59
obs,136,136,morning,230,162,37
obs,136,136,morning,230,163,63
obs,136,136,morning,230,186,107
obs,136,136,morning,230,230,99
obs,136,136,night,100,100,12
obs,136,136,night,100,161,42
obs,136,136,night,100,162,15
obs,136,136,night,100,163,24
obs,136,136,night,100,186,14
obs,136,136,night,100,230,45
obs,136,136,night,161,100,54
obs,136,136,night,161,161,138
obs,136,136,night,161,162,97
obs,136,136,night,161,163,102
obs,136,136,night,161,186,67
obs,136,136,night,161,230,70
obs,136,136,night,162,100,24
obs,136,136,night,162,161,71
obs,136,136,night,162,162,85
obs,136,136,night,162,163,53
obs,136,136,night,162,186,61
obs,136,136,night,162,230,49
obs,136,136,night,163,100,29
obs,136,136,night,163,161,127
obs,136,136,night,163,162,66
obs,136,136,night,163,163,39
obs,136,136,night,163,186,41
obs,136,136,night,163,230,66
obs,136,136,night,186,100,36
obs,136,136,night,186,161,77
obs,136,136,night,186,162,26
obs,136,136,night,186,163,46
obs,136,136,night,186,186,21
obs,136,136,night,186,230,110
obs,136,136,night,230,100,34
obs,136,136,night,230,161,60
obs,136,136,night,230,162,35
obs,136,136,night,230,163,52
obs,136,136,night,230,186,71
obs,136,136,night,230,230,44
obs,137,137,afternoon,100,100,7
obs,137,137,afternoon,100,161,83
obs,137,137,afternoon,100,162,28
obs,137,137,afternoon,100,163,30
obs,137,137,afternoon,100,186,10
obs,137,137,afternoon,100,230,53
obs,137,137,afternoon,161,100,18
obs,137,137,afternoon,161,161,57
obs,137,137,afternoon,161,162,35
obs,137,137,afternoon,161,163,59
obs,137,137,afternoon,161,186,34
obs,137,137,afternoon,161,230,34
obs,137,137,afternoon,162,100,45
obs,137,137,afternoon,162,161,43
obs,137,137,afternoon,162,162,48
obs,137,137,afternoon,162,163,42
obs,137,137,afternoon,162,186,45
obs,137,137,afternoon,162,230,31
obs,137,137,afternoon,163,100,12
obs,137,137,afternoon,163,161,54
obs,137,137,afternoon,163,162,34
obs,137,137,afternoon,163,163,12
obs,137,137,afternoon,163,186,16
obs,137,137,afternoon,163,230,18
obs,137,137,afternoon,186,100,13
obs,137,137,afternoon,186,161,118
obs,137,137,afternoon,186,162,63
obs,137,137,afternoon,186,163,50
obs,137,137,afternoon,186,186,14
obs,137,137,afternoon,186,230,76
obs,137,137,afternoon,230,100,20
obs,137,137,afternoon,230,161,30
obs,137,137,afternoon,230,162,24
obs,137,137,afternoon,230,163,27
obs,137,137,afternoon,230,186,39
obs,137,137,afternoon,230,230,21
obs,137,137,morning,100,100,16
obs,137,137,morning,100,161,48
obs,137,137,morning,100,162,27
obs,137,137,morning,100,163,34
obs,137,137,morning,100,186,27
obs,137,137,morning,100,230,51
obs,137,137,morning,161,100,58
obs,137,137,morning,161,161,151
obs,137,137,morning,161,162,86
obs,137,137,morning,161,163,123
obs,137,137,morning,161,186,90
obs,137,137,morning,161,230,108
obs,137,137,morning,162,100,34
obs,137,137,morning,162,161,80
obs,137,137,morning,162,162,93
obs,137,137,morning,162,163,51
obs,137,137,morning,162,186,59
obs,137,137,morning,162,230,100
obs,137,137,morning,163,100,27
obs,137,137,morning,163,161,110
obs,137,137,morning,163,162,68
obs,137,137,morning,163,163,44
obs,137,137,morning,163,186,54
obs,137,137,morning,163,230,83
obs,137,137,morning,186,100,23
obs,137,137,morning,186,161,53
obs,137,137,morning,186,162,31
obs,137,137,morning,186,163,37
obs,137,137,morning,186,186,22
obs,137,137,morning,186,230,87
obs,137,137,morning,230,100,38
obs,137,137,morning,230,161,90
obs,137,137,morning,230,162,63
obs,137,137,morning,230,163,69
obs,137,137,morning,230,186,106
obs,137,137,morning,230,230,78
obs,137,137,night,100,100,13
obs,137,137,night,100,161,27
obs,137,137,night,100,162,21
obs,137,137,night,100,163,32
obs,137,137,night,100,186,21
obs,137,137,night,100,230,27
obs,137,137,night,161,100,37
obs,137,137,night,161,161,100
obs,137,137,night,161,162,72
obs,137,137,night,161,163,73
obs,137,137,night,161,186,79
obs,137,137,night,161,230,47
obs,137,137,night,162,100,25
obs,137,137,night,162,161,73
obs,137,137,night,162,162,74
obs,137,137,night,162,163,52
obs,137,137,night,162,186,60
obs,137,137,night,162,230,36
obs,137,137,night,163,100,23
obs,137,137,night,163,161,86
obs,137,137,night,163,162,51
obs,137,137,night,163,163,24
obs,137,137,night,163,186,36
obs,137,137,night,163,230,40
obs,137,137,night,186,100,25
obs,137,137,night,186,161,69
obs,137,137,night,186,162,34
obs,137,137,night,186,163,33
obs,137,137,night,186,186,28
obs,137,137,night,186,230,74
obs,137,137,night,230,100,33
obs,137,137,night,230,161,53
obs,137,137,night,230,162,24
obs,137,137,night,230,163,43
obs,137,137,night,230,186,78
obs,137,137,night,230,230,46
obs,138,138,afternoon,100,100,8
obs,138,138,afternoon,100,161,67
obs,138,138,afternoon,100,162,19
obs,138,138,afternoon,100,163,20
obs,138,138,afternoon,100,186,6
obs,138,138,afternoon,100,230,22
obs,138,138,afternoon,161,100,17
obs,138,138,afternoon,161,161,22
obs,138,138,afternoon,161,162,18
obs,138,138,afternoon,161,163,22
obs,138,138,afternoon,161,186,22
obs,138,138,afternoon,161,230,19
obs,138,138,afternoon,162,100,15
obs,138,138,afternoon,162,161,26
obs,138,138,afternoon,162,162,26
obs,138,138,afternoon,162,163,17
obs,138,138,afternoon,162,186,30
obs,138,138,afternoon,162,230,18
obs,138,138,afternoon,163,100,6
obs,138,138,afternoon,163,161,30
obs,138,138,afternoon,163,162,17
obs,138,138,afternoon,163,163,7
obs,138,138,afternoon,163,186,23
obs,138,138,afternoon,163,230,10
obs,138,138,afternoon,186,100,11
obs,138,138,afternoon,186,161,64
obs,138,138,afternoon,186,162,35
obs,138,138,afternoon,186,163,28
obs,138,138,afternoon,186,186,9
obs,138,138,afternoon,186,230,51
obs,138,138,afternoon,230,100,8
obs,138,138,afternoon,230,161,23
obs,138,138,afternoon,230,162,12
obs,138,138,afternoon,230,163,15
obs,138,138,afternoon,230,186,31
obs,138,138,afternoon,230,230,22
obs,138,138,morning,100,100,19
obs,138,138,morning,100,161,32
obs,138,138,morning,100,162,23
obs,138,138,morning,100,163,40
obs,138,138,morning,100,186,20
obs,138,138,morning,100,230,43
obs,138,138,morning,161,100,50
obs,138,138,morning,161,161,133
obs,138,138,morning,161,162,77
obs,138,138,morning,161,163,70
obs,138,138,morning,161,186,106
obs,138,138,morning,161,230,90
obs,138,138,morning,162,100,29
obs,138,138,morning,162,161,54
obs,138,138,morning,162,162,79
obs,138,138,morning,162,163,55
obs,138,138,morning,162,186,65
obs,138,138,morning,162,230,66
obs,138,138,morning,163,100,37
obs,138,138,morning,163,161,90
obs,138,138,morning,163,162,59
obs,138,138,morning,163,163,43
obs,138,138,morning,163,186,38
obs,138,138,morning,163,230,87
obs,138,138,morning,186,100,15
obs,138,138,morning,186,161,47
obs,138,138,morning,186,162,33
obs,138,138,morning,186,163,31
obs,138,138,morning,186,186,16
obs,138,138,morning,186,230,72
obs,138,138,morning,230,100,25
obs,138,138,morning,230,161,76
obs,138,138,morning,230,162,52
obs,138,138,morning,230,163,50
obs,138,138,morning,230,186,86
obs,138,138,morning,230,230,81
obs,138,138,night,100,100,13
obs,138,138,night,100,161,24
obs,138,138,night,100,162,17
obs,138,138,night,100,163,26
obs,138,138,night,100,186,15
obs,138,138,night,100,230,27
obs,138,138,night,161,100,37
obs,138,138,night,161,161,60
obs,138,138,night,161,162,48
obs,138,138,night,161,163,43
obs,138,138,night,161,186,63
obs,138,138,night,161,230,49
obs,138,138,night,162,100,19
obs,138,138,night,162,161,37
obs,138,138,night,162,162,54
obs,138,138,night,162,163,20
obs,138,138,night,162,186,44
obs,138,138,night,162,230,29
obs,138,138,night,163,100,20
obs,138,138,night,163,161,58
obs,138,138,night,163,162,38
obs,138,138,night,163,163,28
obs,138,138,night,163,186,32
obs,138,138,night,163,230,14
obs,138,138,night,186,100,12
obs,138,138,night,186,161,43
obs,138,138,night,186,162,28
obs,138,138,night,186,163,43
obs,138,138,night,186,186,24
obs,138,138,night,186,230,74
obs,138,138,night,230,100,25
obs,138,138,night,230,161,43
obs,138,138,night,230,162,27
obs,138,138,night,230,163,23
obs,138,138,night,230,186,52
obs,138,138,night,230,230,29
obs,139,139,afternoon,100,100,11
obs,139,139,afternoon,100,161,80
obs,139,139,afternoon,100,162,28
obs,139,139,afternoon,100,163,29
obs,139,139,afternoon,100,186,5
obs,139,139,afternoon,100,230,32
obs,139,139,afternoon,161,100,18
obs,139,139,afternoon,161,161,40
obs,139,139,afternoon,161,162,19
obs,139,139,afternoon,161,163,41
obs,139,139,afternoon,161,186,16
obs,139,139,afternoon,161,230,32
obs,139,139,afternoon,162,100,24
obs,139,139,afternoon,162,161,34
obs,139,139,afternoon,162,162,33
obs,139,139,afternoon,162,163,24
obs,139,139,afternoon,162,186,37
obs,139,139,afternoon,162,230,33
obs,139,139,afternoon,163,100,13
obs,139,139,afternoon,163,161,23
obs,139,139,afternoon,163,162,20
obs,139,139,afternoon,163,163,11
obs,139,139,afternoon,163,186,9
obs,139,139,afternoon,163,230,12
obs,139,139,afternoon,186,100,9
obs,139,139,afternoon,186,161,113
obs,139,139,afternoon,186,162,51
obs,139,139,afternoon,186,163,48
obs,139,139,afternoon,186,186,10
obs,139,139,afternoon,186,230,79
obs,139,139,afternoon,230,100,12
obs,139,139,afternoon,230,161,16
obs,139,139,afternoon,230,162,7
obs,139,139,afternoon,230,163,15
obs,139,139,afternoon,230,186,26
obs,139,139,afternoon,230,230,17
obs,139,139,morning,100,100,11
obs,139,139,morning,100,161,23
obs,139,139,morning,100,162,13
obs,139,139,morning,100,163,13
obs,139,139,morning,100,186,14
obs,139,139,morning,100,230,34
obs,139,139,morning,161,100,11
obs,139,139,morning,161,161,54
obs,139,139,morning,161,162,39
obs,139,139,morning,161,163,38
obs,139,139,morning,161,186,26
obs,139,139,morning,161,230,55
obs,139,139,morning,162,100,14
obs,139,139,morning,162,161,19
obs,139,139,morning,162,162,34
obs,139,139,morning,162,163,21
obs,139,139,morning,162,186,28
obs,139,139,morning,162,230,29
obs,139,139,morning,163,100,9
obs,139,139,morning,163,161,34
obs,139,139,morning,163,162,26
obs,139,139,morning,163,163,25
obs,139,139,morning,163,186,29
obs,139,139,morning,163,230,34
obs,139,139,morning,186,100,26
obs,139,139,morning,186,161,34
obs,139,139,morning,186,162,33
obs,139,139,morning,186,163,26
obs,139,139,morning,186,186,21
obs,139,139,morning,186,230,45
obs,139,139,morning,230,100,19
obs,139,139,morning,230,161,33
obs,139,139,morning,230,162,31
obs,139,139,morning,230,163,37
obs,139,139,morning,230,186,48
obs,139,139,morning,230,230,42
obs,139,139,night,100,100,14
obs,139,139,night,100,161,34
obs,139,139,night,100,162,18
obs,139,139,night,100,163,22
obs,139,139,night,100,186,8
obs,139,139,night,100,230,21
obs,139,139,night,161,100,32
obs,139,139,night,161,161,90
obs,139,139,night,161,162,53
obs,139,139,night,161,163,68
obs,139,139,night,161,186,40
obs,139,139,night,161,230,36
obs,139,139,night,162,100,12
obs,139,139,night,162,161,48
obs,139,139,night,162,162,48
obs,139,139,night,162,163,34
obs,139,139,night,162,186,102
obs,139,139,night,162,230,34
obs,139,139,night,163,100,25
obs,139,139,night,163,161,62
obs,139,139,night,163,162,25
obs,139,139,night,163,163,22
obs,139,139,night,163,186,25
obs,139,139,night,163,230,19
obs,139,139,night,186,100,18
obs,139,139,night,186,161,81
obs,139,139,night,186,162,46
obs,139,139,night,186,163,35
obs,139,139,night,186,186,15
obs,139,139,night,186,230,58
obs,139,139,night,230,100,19
obs,139,139,night,230,161,43
obs,139,139,night,230,162,18
obs,139,139,night,230,163,33
obs,139,139,night,230,186,56
obs,139,139,night,230,230,38
obs,140,140,afternoon,100,100,7
obs,140,140,afternoon,100,161,125
obs,140,140,afternoon,100,162,27
obs,140,140,afternoon,100,163,29
obs,140,140,afternoon,100,186,7
obs,140,140,afternoon,100,230,56
obs,140,140,afternoon,161,100,29
obs,140,140,afternoon,161,161,107
obs,140,140,afternoon,161,162,48
obs,140,140,afternoon,161,163,95
obs,140,140,afternoon,161,186,33
obs,140,140,afternoon,161,230,61
obs,140,140,afternoon,162,100,43
obs,140,140,afternoon,162,161,71
obs,140,140,afternoon,162,162,85
obs,140,140,afternoon,162,163,44
obs,140,140,afternoon,162,186,43
obs,140,140,afternoon,162,230,38
obs,140,140,afternoon,163,100,10
obs,140,140,afternoon,163,161,54
obs,140,140,afternoon,163,162,41
obs,140,140,afternoon,163,163,17
obs,140,140,afternoon,163,186,6
obs,140,140,afternoon,163,230,18
obs,140,140,afternoon,186,100,30
obs,140,140,afternoon,186,161,144
obs,140,140,afternoon,186,162,61
obs,140,140,afternoon,186,163,53
obs,140,140,afternoon,186,186,23
obs,140,140,afternoon,186,230,103
obs,140,140,afternoon,230,100,19
obs,140,140,afternoon,230,161,62
obs,140,140,afternoon,230,162,31
obs,140,140,afternoon,230,163,28
obs,140,140,afternoon,230,186,25
obs,140,140,afternoon,230,230,36
obs,140,140,morning,100,100,6
obs,140,140,morning,100,161,24
obs,140,140,morning,100,162,15
obs,140,140,morning,100,163,27
obs,140,140,morning,100,186,8
obs,140,140,morning,100,230,32
obs,140,140,morning,161,100,37
obs,140,140,morning,161,161,94
obs,140,140,morning,161,162,66
obs,140,140,morning,161,163,65
obs,140,140,morning,161,186,83
obs,140,140,morning,161,230,69
obs,140,140,morning,162,100,14
obs,140,140,morning,162,161,26
obs,140,140,morning,162,162,54
obs,140,140,morning,162,163,26
obs,140,140,morning,162,186,34
obs,140,140,morning,162,230,55
obs,140,140,morning,163,100,19
obs,140,140,morning,163,161,66
obs,140,140,morning,163,162,43
obs,140,140,morning,163,163,34
obs,140,140,morning,163,186,40
obs,140,140,morning,163,230,65
obs,140,140,morning,186,100,10
obs,140,140,morning,186,161,40
obs,140,140,morning,186,162,40
obs,140,140,morning,186,163,37
obs,140,140,morning,186,186,19
obs,140,140,morning,186,230,60
obs,140,140,morning,230,100,26
obs,140,140,morning,230,161,61
obs,140,140,morning,230,162,53
obs,140,140,morning,230,163,42
obs,140,140,morning,230,186,58
obs,140,140,morning,230,230,73
obs,140,140,night,100,100,10
obs,140,140,night,100,161,47
obs,140,140,night,100,162,14
obs,140,140,night,100,163,33
obs,140,140,night,100,186,18
obs,140,140,night,100,230,23
obs,140,140,night,161,100,51
obs,140,140,night,161,161,115
obs,140,140,night,161,162,63
obs,140,140,night,161,163,74
obs,140,140,night,161,186,69
obs,140,140,night,161,230,51
obs,140,140,night,162,100,17
obs,140,140,night,162,161,64
obs,140,140,night,162,162,63
obs,140,140,night,162,163,39
obs,140,140,night,162,186,40
obs,140,140,night,162,230,37
obs,140,140,night,163,100,35
obs,140,140,night,163,161,86
obs,140,140,night,163,162,31
obs,140,140,night,163,163,40
obs,140,140,night,163,186,25
obs,140,140,night,163,230,34
obs,140,140,night,186,100,31
obs,140,140,night,186,161,65
obs,140,140,night,186,162,35
obs,140,140,night,186,163,35
obs,140,140,night,186,186,21
obs,140,140,night,186,230,76
obs,140,140,night,230,100,27
obs,140,140,night,230,161,61
obs,140,140,night,230,162,32
obs,140,140,night,230,163,39
obs,140,140,night,230,186,50
obs,140,140,night,230,230,36
obs,141,141,afternoon,100,100,10
obs,141,141,afternoon,100,161,121
obs,141,141,afternoon,100,162,27
obs,141,141,afternoon,100,163,31
obs,141,141,afternoon,100,186,4
obs,141,141,afternoon,100,230,44
obs,141,141,afternoon,161,100,19
obs,141,141,afternoon,161,161,71
obs,141,141,afternoon,161,162,44
obs,141,141,afternoon,161,163,63
obs,141,141,afternoon,161,186,23
obs,141,141,afternoon,161,230,25
obs,141,141,afternoon,162,100,35
obs,141,141,afternoon,162,161,56
obs,141,141,afternoon,162,162,53
obs,141,141,afternoon,162,163,47
obs,141,141,afternoon,162,186,25
obs,141,141,afternoon,162,230,33
obs,141,141,afternoon,163,100,17
obs,141,141,afternoon,163,161,48
obs,141,141,afternoon,163,162,31
obs,141,141,afternoon,163,163,21
obs,141,141,afternoon,163,186,15
obs,141,141,afternoon,163,230,22
obs,141,141,afternoon,186,100,21
obs,141,141,afternoon,186,161,124
obs,141,141,afternoon,186,162,62
obs,141,141,afternoon,186,163,58
obs,141,141,afternoon,186,186,18
obs,141,141,afternoon,186,230,96
obs,141,141,afternoon,230,100,12
obs,141,141,afternoon,230,161,69
obs,141,141,afternoon,230,162,46
obs,141,141,afternoon,230,163,26
obs,141,141,afternoon,230,186,34
obs,141,141,afternoon,230,230,25
obs,141,141,morning,100,100,15
obs,141,141,morning,100,161,41
obs,141,141,morning,100,162,17
obs,141,141,morning,100,163,34
obs,141,141,morning,100,186,13
obs,141,141,morning,100,230,58
obs,141,141,morning,161,100,43
obs,141,141,morning,161,161,139
obs,141,141,morning,161,162,68
obs,141,141,morning,161,163,86
obs,141,141,morning,161,186,98
obs,141,141,morning,161,230,92
obs,141,141,morning,162,100,35
obs,141,141,morning,162,161,67
obs,141,141,morning,162,162,75
obs,141,141,morning,162,163,54
obs,141,141,morning,162,186,58
obs,141,141,morning,162,230,63
obs,141,141,morning,163,100,26
obs,141,141,morning,163,161,82
obs,141,141,morning,163,162,60
obs,141,141,morning,163,163,24
obs,141,141,morning,163,186,32
obs,141,141,morning,163,230,69
obs,141,141,morning,186,100,19
obs,141,141,morning,186,161,59
obs,141,141,morning,186,162,42
obs,141,141,morning,186,163,27
obs,141,141,morning,186,186,16
obs,141,141,morning,186,230,79
obs,141,141,morning,230,100,44
obs,141,141,morning,230,161,71
obs,141,141,morning,230,162,42
obs,141,141,morning,230,163,53
obs,141,141,morning,230,186,81
obs,141,141,morning,230,230,68
obs,141,141,night,100,100,8
obs,141,141,night,100,161,24
obs,141,141,night,100,162,11
obs,141,141,night,100,163,21
obs,141,141,night,100,186,15
obs,141,141,night,100,230,39
obs,141,141,night,161,100,31
obs,141,141,night,161,161,105
obs,141,141,night,161,162,66
obs,141,141,night,161,163,93
obs,141,141,night,161,186,84
obs,141,141,night,161,230,64
obs,141,141,night,162,100,31
obs,141,141,night,162,161,64
obs,141,141,night,162,162,74
obs,141,141,night,162,163,33
obs,141,141,night,162,186,48
obs,141,141,night,162,230,43
obs,141,141,night,163,100,30
obs,141,141,night,163,161,80
obs,141,141,night,163,162,51
obs,141,141,night,163,163,24
obs,141,141,night,163,186,35
obs,141,141,night,163,230,50
obs,141,141,night,186,100,31
obs,141,141,night,186,161,64
obs,141,141,night,186,162,38
obs,141,141,night,186,163,31
obs,141,141,night,186,186,21
obs,141,141,night,186,230,88
obs,141,141,night,230,100,41
obs,141,141,night,230,161,46
obs,141,141,night,230,162,29
obs,141,141,night,230,163,58
obs,141,141,night,230,186,66
obs,141,141,night,230,230,46
obs,142,142,afternoon,100,100,15
obs,142,142,afternoon,100,161,86
obs,142,142,afternoon,100,162,36
obs,142,142,afternoon,100,163,40
obs,142,142,afternoon,100,186,13
obs,142,142,afternoon,100,230,40
obs,142,142,afternoon,161,100,16
obs,142,142,afternoon,161,161,68
obs,142,142,afternoon,161,162,38
obs,142,142,afternoon,161,163,62
obs,142,142,afternoon,161,186,29
obs,142,142,afternoon,161,230,32
obs,142,142,afternoon,162,100,31
obs,142,142,afternoon,162,161,36
obs,142,142,afternoon,162,162,49
obs,142,142,afternoon,162,163,30
obs,142,142,afternoon,162,186,36
obs,142,142,afternoon,162,230,26
obs,142,142,afternoon,163,100,11
obs,142,142,afternoon,163,161,40
obs,142,142,afternoon,163,162,32
obs,142,142,afternoon,163,163,9
obs,142,142,afternoon,163,186,18
obs,142,142,afternoon,163,230,4
obs,142,142,afternoon,186,100,12
obs,142,142,afternoon,186,161,110
obs,142,142,afternoon,186,162,52
obs,142,142,afternoon,186,163,41
obs,142,142,afternoon,186,186,17
obs,142,142,afternoon,186,230,68
obs,142,142,afternoon,230,100,14
obs,142,142,afternoon,230,161,28
obs,142,142,afternoon,230,162,21
obs,142,142,afternoon,230,163,26
obs,142,142,afternoon,230,186,37
obs,142,142,afternoon,230,230,17
obs,142,142,morning,100,100,11
obs,142,142,morning,100,161,28
obs,142,142,morning,100,162,16
obs,142,142,morning,100,163,23
obs,142,142,morning,100,186,15
obs,142,142,morning,100,230,40
obs,142,142,morning,161,100,47
obs,142,142,morning,161,161,131
obs,142,142,morning,161,162,76
obs,142,142,morning,161,163,80
obs,142,142,morning,161,186,108
obs,142,142,morning,161,230,83
obs,142,142,morning,162,100,31
obs,142,142,morning,162,161,62
obs,142,142,morning,162,162,74
obs,142,142,morning,162,163,35
obs,142,142,morning,162,186,67
obs,142,142,morning,162,230,63
obs,142,142,morning,163,100,37
obs,142,142,morning,163,161,99
obs,142,142,morning,163,162,53
obs,142,142,morning,163,163,31
obs,142,142,morning,163,186,41
obs,142,142,morning,163,230,66
obs,142,142,morning,186,100,18
obs,142,142,morning,186,161,45
obs,142,142,morning,186,162,29
obs,142,142,morning,186,163,23
obs,142,142,morning,186,186,21
obs,142,142,morning,186,230,69
obs,142,142,morning,230,100,49
obs,142,142,morning,230,161,69
obs,142,142,morning,230,162,53
obs,142,142,morning,230,163,61
obs,142,142,morning,230,186,109
obs,142,142,morning,230,230,74
obs,142,142,night,100,100,13
obs,142,142,night,100,161,40
obs,142,142,night,100,162,9
obs,142,142,night,100,163,30
obs,142,142,night,100,186,12
obs,142,142,night,100,230,35
obs,142,142,night,161,100,47
obs,142,142,night,161,161,90
obs,142,142,night,161,162,63
obs,142,142,night,161,163,77
obs,142,142,night,161,186,75
obs,142,142,night,161,230,49
obs,142,142,night,162,100,21
obs,142,142,night,162,161,66
obs,142,142,night,162,162,62
obs,142,142,night,162,163,35
obs,142,142,night,162,186,34
obs,142,142,night,162,230,31
obs,142,142,night,163,100,33
obs,142,142,night,163,161,92
obs,142,142,night,163,162,38
obs,142,142,night,163,163,30
obs,142,142,night,163,186,33
obs,142,142,night,163,230,36
obs,142,142,night,186,100,21
obs,142,142,night,186,161,75
obs,142,142,night,186,162,26
obs,142,142,night,186,163,31
obs,142,142,night,186,186,14
obs,142,142,night,186,230,64
obs,142,142,night,230,100,35
obs,142,142,night,230,161,63
obs,142,142,night,230,162,29
obs,142,142,night,230,163,54
obs,142,142,night,230,186,69
obs,142,142,night,230,230,33
obs,143,143,afternoon,100,100,13
obs,143,143,afternoon,100,161,54
obs,143,143,afternoon,100,162,10
obs,143,143,afternoon,100,163,22
obs,143,143,afternoon,100,186,9
obs,143,143,afternoon,100,230,27
obs,143,143,afternoon,161,100,8
obs,143,143,afternoon,161,161,25
obs,143,143,afternoon,161,162,17
obs,143,143,afternoon,161,163,23
obs,143,143,afternoon,161,186,18
obs,143,143,afternoon,161,230,17
obs,143,143,afternoon,162,100,16
obs,143,143,afternoon,162,161,23
obs,143,143,afternoon,162,162,24
obs,143,143,afternoon,162,163,16
obs,143,143,afternoon,162,186,36
obs,143,143,afternoon,162,230,13
obs,143,143,afternoon,163,100,9
obs,143,143,afternoon,163,161,27
obs,143,143,afternoon,163,162,16
obs,143,143,afternoon,163,163,13
obs,143,143,afternoon,163,186,20
obs,143,143,afternoon,163,230,3
obs,143,143,afternoon,186,100,13
obs,143,143,afternoon,186,161,53
obs,143,143,afternoon,186,162,28
obs,143,143,afternoon,186,163,18
obs,143,143,afternoon,186,186,17
obs,143,143,afternoon,186,230,40
obs,143,143,afternoon,230,100,5
obs,143,143,afternoon,230,161,21
obs,143,143,afternoon,230,162,10
obs,143,143,afternoon,230,163,16
obs,143,143,afternoon,230,186,36
obs,143,143,afternoon,230,230,12
obs,143,143,morning,100,100,10
