model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
LSTM,237,6,morning,NA,NA,163,163,5.083006
LSTM,237,6,morning,NA,NA,163,186,6.084023
LSTM,237,6,morning,NA,NA,163,230,9.834364
LSTM,237,6,morning,NA,NA,186,100,3.2952902
LSTM,237,6,morning,NA,NA,186,161,7.259951
LSTM,237,6,morning,NA,NA,186,162,5.4016213
LSTM,237,6,morning,NA,NA,186,163,5.6896224
LSTM,237,6,morning,NA,NA,186,186,3.4221518
LSTM,237,6,morning,NA,NA,186,230,10.920433
LSTM,237,6,morning,NA,NA,230,100,6.084088
LSTM,237,6,morning,NA,NA,230,161,10.117272
LSTM,237,6,morning,NA,NA,230,162,7.2523746
LSTM,237,6,morning,NA,NA,230,163,8.489155
LSTM,237,6,morning,NA,NA,230,186,12.201558
LSTM,237,6,morning,NA,NA,230,230,10.501984
LSTM,238,7,morning,NA,NA,100,100,2.057343
LSTM,238,7,morning,NA,NA,100,161,4.5502462
LSTM,238,7,morning,NA,NA,100,162,2.9555678
LSTM,238,7,morning,NA,NA,100,163,4.276715
LSTM,238,7,morning,NA,NA,100,186,2.6765196
LSTM,238,7,morning,NA,NA,100,230,5.7623253
LSTM,238,7,morning,NA,NA,161,100,7.0882754
LSTM,238,7,morning,NA,NA,161,161,15.142127
LSTM,238,7,morning,NA,NA,161,162,9.519225
LSTM,238,7,morning,NA,NA,161,163,10.51207
LSTM,238,7,morning,NA,NA,161,186,12.575976
LSTM,238,7,morning,NA,NA,161,230,11.498193
LSTM,238,7,morning,NA,NA,162,100,3.8973043
LSTM,238,7,morning,NA,NA,162,161,7.700973
LSTM,238,7,morning,NA,NA,162,162,9.529321
LSTM,238,7,morning,NA,NA,162,163,6.311794
LSTM,238,7,morning,NA,NA,162,186,8.469899
LSTM,238,7,morning,NA,NA,162,230,8.335373
LSTM,238,7,morning,NA,NA,163,100,4.2553344
LSTM,238,7,morning,NA,NA,163,161,10.873053
LSTM,238,7,morning,NA,NA,163,162,7.4703274
LSTM,238,7,morning,NA,NA,163,163,4.936769
LSTM,238,7,morning,NA,NA,163,186,5.9611816
LSTM,238,7,morning,NA,NA,163,230,9.691716
LSTM,238,7,morning,NA,NA,186,100,3.2340071
LSTM,238,7,morning,NA,NA,186,161,7.241631
LSTM,238,7,morning,NA,NA,186,162,5.3650866
LSTM,238,7,morning,NA,NA,186,163,5.7270017
LSTM,238,7,morning,NA,NA,186,186,3.4728446
LSTM,238,7,morning,NA,NA,186,230,10.965144
LSTM,238,7,morning,NA,NA,230,100,6.025888
LSTM,238,7,morning,NA,NA,230,161,10.105062
LSTM,238,7,morning,NA,NA,230,162,7.1830106
LSTM,238,7,morning,NA,NA,230,163,8.399033
LSTM,238,7,morning,NA,NA,230,186,12.157643
LSTM,238,7,morning,NA,NA,230,230,10.291167
LSTM,239,8,morning,NA,NA,100,100,2.1536734
LSTM,239,8,morning,NA,NA,100,161,4.6141768
LSTM,239,8,morning,NA,NA,100,162,2.9632647
LSTM,239,8,morning,NA,NA,100,163,4.4146953
LSTM,239,8,morning,NA,NA,100,186,2.6767735
LSTM,239,8,morning,NA,NA,100,230,5.859391
LSTM,239,8,morning,NA,NA,161,100,7.1253963
LSTM,239,8,morning,NA,NA,161,161,15.186268
LSTM,239,8,morning,NA,NA,161,162,9.620182
LSTM,239,8,morning,NA,NA,161,163,10.529188
LSTM,239,8,morning,NA,NA,161,186,12.658055
LSTM,239,8,morning,NA,NA,161,230,11.523879
LSTM,239,8,morning,NA,NA,162,100,3.9068513
LSTM,239,8,morning,NA,NA,162,161,7.7348175
LSTM,239,8,morning,NA,NA,162,162,9.5706005
LSTM,239,8,morning,NA,NA,162,163,6.4290695
LSTM,239,8,morning,NA,NA,162,186,8.481715
LSTM,239,8,morning,NA,NA,162,230,8.419679
LSTM,239,8,morning,NA,NA,163,100,4.245621
LSTM,239,8,morning,NA,NA,163,161,10.955214
LSTM,239,8,morning,NA,NA,163,162,7.468878
LSTM,239,8,morning,NA,NA,163,163,5.079614
LSTM,239,8,morning,NA,NA,163,186,6.0421
LSTM,239,8,morning,NA,NA,163,230,9.796477
LSTM,239,8,morning,NA,NA,186,100,3.2923467
LSTM,239,8,morning,NA,NA,186,161,7.296598
LSTM,239,8,morning,NA,NA,186,162,5.319843
LSTM,239,8,morning,NA,NA,186,163,5.679766
LSTM,239,8,morning,NA,NA,186,186,3.4417582
LSTM,239,8,morning,NA,NA,186,230,10.922363
LSTM,239,8,morning,NA,NA,230,100,6.131661
LSTM,239,8,morning,NA,NA,230,161,10.152356
LSTM,239,8,morning,NA,NA,230,162,7.277601
LSTM,239,8,morning,NA,NA,230,163,8.509779
LSTM,239,8,morning,NA,NA,230,186,12.219588
LSTM,239,8,morning,NA,NA,230,230,10.469524
LSTM,240,9,morning,NA,NA,100,100,2.1651974
LSTM,240,9,morning,NA,NA,100,161,4.5854464
LSTM,240,9,morning,NA,NA,100,162,2.977931
LSTM,240,9,morning,NA,NA,100,163,4.421398
LSTM,240,9,morning,NA,NA,100,186,2.6741297
LSTM,240,9,morning,NA,NA,100,230,5.8508925
LSTM,240,9,morning,NA,NA,161,100,7.135755
LSTM,240,9,morning,NA,NA,161,161,15.133891
LSTM,240,9,morning,NA,NA,161,162,9.577483
LSTM,240,9,morning,NA,NA,161,163,10.48768
LSTM,240,9,morning,NA,NA,161,186,12.624552
LSTM,240,9,morning,NA,NA,161,230,11.547588
LSTM,240,9,morning,NA,NA,162,100,3.9161558
LSTM,240,9,morning,NA,NA,162,161,7.745054
LSTM,240,9,morning,NA,NA,162,162,9.5857725
LSTM,240,9,morning,NA,NA,162,163,6.443935
LSTM,240,9,morning,NA,NA,162,186,8.46145
LSTM,240,9,morning,NA,NA,162,230,8.411134
LSTM,240,9,morning,NA,NA,163,100,4.2354817
LSTM,240,9,morning,NA,NA,163,161,10.955273
LSTM,240,9,morning,NA,NA,163,162,7.4773493
LSTM,240,9,morning,NA,NA,163,163,5.0615506
LSTM,240,9,morning,NA,NA,163,186,6.054341
LSTM,240,9,morning,NA,NA,163,230,9.806845
LSTM,240,9,morning,NA,NA,186,100,3.2659645
LSTM,240,9,morning,NA,NA,186,161,7.2707953
LSTM,240,9,morning,NA,NA,186,162,5.3679323
LSTM,240,9,morning,NA,NA,186,163,5.7000046
