model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,232,1,night,5,24,100,100,2.29029116244723
ARIMA,232,1,night,5,24,100,161,6.33619323435843
ARIMA,232,1,night,5,24,100,162,3.48552610141338
ARIMA,232,1,night,5,24,100,163,5.19387208386995
ARIMA,232,1,night,5,24,100,186,2.34861713020476
ARIMA,232,1,night,5,24,100,230,7.22100194879656
ARIMA,232,1,night,5,24,161,100,6.9956941263265104
ARIMA,232,1,night,5,24,161,161,19.332823475456
ARIMA,232,1,night,5,24,161,162,11.2249987079079
ARIMA,232,1,night,5,24,161,163,11.5683654394868
ARIMA,232,1,night,5,24,161,186,13.0388049767267
ARIMA,232,1,night,5,24,161,230,9.38235178283852
ARIMA,232,1,night,5,24,162,100,4.07965478214724
ARIMA,232,1,night,5,24,162,161,11.8886252676147
ARIMA,232,1,night,5,24,162,162,12.1053902686678
ARIMA,232,1,night,5,24,162,163,6.50000108548554
ARIMA,232,1,night,5,24,162,186,8.6715805683669
ARIMA,232,1,night,5,24,162,230,8.36075626750507
ARIMA,232,1,night,5,24,163,100,4.28041963351098
ARIMA,232,1,night,5,24,163,161,13.3978439725611
ARIMA,232,1,night,5,24,163,162,7.70642353866056
ARIMA,232,1,night,5,24,163,163,6.38613353072378
ARIMA,232,1,night,5,24,163,186,5.69676268180512
ARIMA,232,1,night,5,24,163,230,9.99552236476142
ARIMA,232,1,night,5,24,186,100,4.51978339123575
ARIMA,232,1,night,5,24,186,161,13.3733685331599
ARIMA,232,1,night,5,24,186,162,7.58174139907011
ARIMA,232,1,night,5,24,186,163,10.0629631409019
ARIMA,232,1,night,5,24,186,186,3.69455789205064
ARIMA,232,1,night,5,24,186,230,19.5486286924367
ARIMA,232,1,night,5,24,230,100,5.58027728788067
ARIMA,232,1,night,5,24,230,161,8.49214750051208
ARIMA,232,1,night,5,24,230,162,5.57276460619473
ARIMA,232,1,night,5,24,230,163,7.40241194545403
ARIMA,232,1,night,5,24,230,186,9.82534287848562
ARIMA,232,1,night,5,24,230,230,8.02678284721433
ARIMA,233,2,night,1,20,100,100,2.35541564871137
ARIMA,233,2,night,1,20,100,161,6.3362660445911
ARIMA,233,2,night,1,20,100,162,3.4855253379294
ARIMA,233,2,night,1,20,100,163,5.19386992873011
ARIMA,233,2,night,1,20,100,186,2.34861713020476
ARIMA,233,2,night,1,20,100,230,7.22102634667841
ARIMA,233,2,night,1,20,161,100,6.77646450500973
