model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,233,2,afternoon,3,16,162,230,7.54786965580576
ARIMA,233,2,afternoon,3,16,163,100,5.27147253332828
ARIMA,233,2,afternoon,3,16,163,161,14.6696106579284
ARIMA,233,2,afternoon,3,16,163,162,8.45813512761339
ARIMA,233,2,afternoon,3,16,163,163,6.52036466321485
ARIMA,233,2,afternoon,3,16,163,186,6.16615346932613
ARIMA,233,2,afternoon,3,16,163,230,9.88538073127849
ARIMA,233,2,afternoon,3,16,186,100,4.78592328715086
ARIMA,233,2,afternoon,3,16,186,161,16.8574553806718
ARIMA,233,2,afternoon,3,16,186,162,7.81565038275062
ARIMA,233,2,afternoon,3,16,186,163,10.8168878101175
ARIMA,233,2,afternoon,3,16,186,186,3.86028613719913
ARIMA,233,2,afternoon,3,16,186,230,22.0449106803396
ARIMA,233,2,afternoon,3,16,230,100,6.21631060436472
ARIMA,233,2,afternoon,3,16,230,161,8.82334994344695
ARIMA,233,2,afternoon,3,16,230,162,5.41699138588575
ARIMA,233,2,afternoon,3,16,230,163,8.07805110996561
ARIMA,233,2,afternoon,3,16,230,186,11.3389571780328
ARIMA,233,2,afternoon,3,16,230,230,9.46396167521755
ARIMA,233,2,afternoon,4,17,100,100,2.35831956208427
ARIMA,233,2,afternoon,4,17,100,161,5.97419446071682
ARIMA,233,2,afternoon,4,17,100,162,2.82378574297035
ARIMA,233,2,afternoon,4,17,100,163,5.04443214125711
ARIMA,233,2,afternoon,4,17,100,186,2.51683134972677
ARIMA,233,2,afternoon,4,17,100,230,6.50095893626589
ARIMA,233,2,afternoon,4,17,161,100,6.52192213600763
ARIMA,233,2,afternoon,4,17,161,161,18.151376390655
ARIMA,233,2,afternoon,4,17,161,162,10.2021184006438
ARIMA,233,2,afternoon,4,17,161,163,12.0465895120964
ARIMA,233,2,afternoon,4,17,161,186,12.0587104244896
ARIMA,233,2,afternoon,4,17,161,230,10.0754041736286
ARIMA,233,2,afternoon,4,17,162,100,4.43016113024091
ARIMA,233,2,afternoon,4,17,162,161,11.1463003271043
ARIMA,233,2,afternoon,4,17,162,162,12.1039653010191
ARIMA,233,2,afternoon,4,17,162,163,6.7809863752599
ARIMA,233,2,afternoon,4,17,162,186,8.4807118242905
ARIMA,233,2,afternoon,4,17,162,230,7.54786965580576
ARIMA,233,2,afternoon,4,17,163,100,5.26797796750364
ARIMA,233,2,afternoon,4,17,163,161,14.6696106579284
ARIMA,233,2,afternoon,4,17,163,162,8.45813512761339
ARIMA,233,2,afternoon,4,17,163,163,6.5117086358348
ARIMA,233,2,afternoon,4,17,163,186,5.72941390980618
ARIMA,233,2,afternoon,4,17,163,230,9.88724192630274
ARIMA,233,2,afternoon,4,17,186,100,4.78599922392681
ARIMA,233,2,afternoon,4,17,186,161,16.8574553806718
ARIMA,233,2,afternoon,4,17,186,162,7.8156872043890004
ARIMA,233,2,afternoon,4,17,186,163,10.5810448615188
ARIMA,233,2,afternoon,4,17,186,186,3.8701608473075
ARIMA,233,2,afternoon,4,17,186,230,21.7884359773183
ARIMA,233,2,afternoon,4,17,230,100,6.21631060379001
ARIMA,233,2,afternoon,4,17,230,161,8.82335063236236
ARIMA,233,2,afternoon,4,17,230,162,5.4169914856306
ARIMA,233,2,afternoon,4,17,230,163,8.07805335251799
ARIMA,233,2,afternoon,4,17,230,186,11.3389575918037
ARIMA,233,2,afternoon,4,17,230,230,10.2602622564143
ARIMA,233,2,afternoon,5,18,100,100,2.35831956208427
ARIMA,233,2,afternoon,5,18,100,161,5.9278037677588
ARIMA,233,2,afternoon,5,18,100,162,2.82378574297633
ARIMA,233,2,afternoon,5,18,100,163,5.02508491770218
ARIMA,233,2,afternoon,5,18,100,186,2.51684895644399
ARIMA,233,2,afternoon,5,18,100,230,6.50095893626589
ARIMA,233,2,afternoon,5,18,161,100,6.52192213761716
ARIMA,233,2,afternoon,5,18,161,161,18.1513764056984
ARIMA,233,2,afternoon,5,18,161,162,10.2021184019723
ARIMA,233,2,afternoon,5,18,161,163,12.000057673403
ARIMA,233,2,afternoon,5,18,161,186,12.0587104401972
ARIMA,233,2,afternoon,5,18,161,230,10.0754044820541
ARIMA,233,2,afternoon,5,18,162,100,4.4301611302414
ARIMA,233,2,afternoon,5,18,162,161,11.1462974950973
ARIMA,233,2,afternoon,5,18,162,162,12.103966090255
ARIMA,233,2,afternoon,5,18,162,163,6.78097417782107
ARIMA,233,2,afternoon,5,18,162,186,8.48072437764011
ARIMA,233,2,afternoon,5,18,162,230,7.54786965580576
ARIMA,233,2,afternoon,5,18,163,100,5.27087839435475
ARIMA,233,2,afternoon,5,18,163,161,14.6696106579284
ARIMA,233,2,afternoon,5,18,163,162,8.45813512761339
ARIMA,233,2,afternoon,5,18,163,163,6.50472620012756
ARIMA,233,2,afternoon,5,18,163,186,5.93573695329125
ARIMA,233,2,afternoon,5,18,163,230,9.81230438833827
ARIMA,233,2,afternoon,5,18,186,100,4.78594837174498
ARIMA,233,2,afternoon,5,18,186,161,16.8574553806718
ARIMA,233,2,afternoon,5,18,186,162,7.81569864645548
ARIMA,233,2,afternoon,5,18,186,163,10.7235714508735
ARIMA,233,2,afternoon,5,18,186,186,3.86307386278095
ARIMA,233,2,afternoon,5,18,186,230,21.3874377693133
ARIMA,233,2,afternoon,5,18,230,100,6.21631060374514
ARIMA,233,2,afternoon,5,18,230,161,8.82335077047505
ARIMA,233,2,afternoon,5,18,230,162,5.41699150195338
ARIMA,233,2,afternoon,5,18,230,163,8.07805377607775
ARIMA,233,2,afternoon,5,18,230,186,11.3389576302071
ARIMA,233,2,afternoon,5,18,230,230,10.5153833509597
ARIMA,233,2,afternoon,6,19,100,100,2.35831956208427
ARIMA,233,2,afternoon,6,19,100,161,5.9670195522945
ARIMA,233,2,afternoon,6,19,100,162,2.82378574297674
ARIMA,233,2,afternoon,6,19,100,163,5.08285976525157
ARIMA,233,2,afternoon,6,19,100,186,2.51684274385849
ARIMA,233,2,afternoon,6,19,100,230,6.50095893626589
ARIMA,233,2,afternoon,6,19,161,100,6.52192213780214
ARIMA,233,2,afternoon,6,19,161,161,18.1513764078866
ARIMA,233,2,afternoon,6,19,161,162,10.2021184021274
ARIMA,233,2,afternoon,6,19,161,163,11.9721427318464
ARIMA,233,2,afternoon,6,19,161,186,12.0587104425645
ARIMA,233,2,afternoon,6,19,161,230,10.0754045450329
ARIMA,233,2,afternoon,6,19,162,100,4.43016113024142
ARIMA,233,2,afternoon,6,19,162,161,11.1462969416357
ARIMA,233,2,afternoon,6,19,162,162,12.1039661815678
ARIMA,233,2,afternoon,6,19,162,163,6.78097139047824
ARIMA,233,2,afternoon,6,19,162,186,8.48072630558305
ARIMA,233,2,afternoon,6,19,162,230,7.54786965580576
ARIMA,233,2,afternoon,6,19,163,100,5.27021758895334
ARIMA,233,2,afternoon,6,19,163,161,14.6696106579284
ARIMA,233,2,afternoon,6,19,163,162,8.45813512761339
ARIMA,233,2,afternoon,6,19,163,163,6.49909377704649
ARIMA,233,2,afternoon,6,19,163,186,6.06884347484695
ARIMA,233,2,afternoon,6,19,163,230,9.77667470221346
ARIMA,233,2,afternoon,6,19,186,100,4.78597763859094
ARIMA,233,2,afternoon,6,19,186,161,16.8574553806718
ARIMA,233,2,afternoon,6,19,186,162,7.81570218471486
ARIMA,233,2,afternoon,6,19,186,163,10.7412179944799
ARIMA,233,2,afternoon,6,19,186,186,3.8681522545116
ARIMA,233,2,afternoon,6,19,186,230,21.4537044120917
ARIMA,233,2,afternoon,6,19,230,100,6.21631060374164
ARIMA,233,2,afternoon,6,19,230,161,8.82335079816367
ARIMA,233,2,afternoon,6,19,230,162,5.41699150462452
ARIMA,233,2,afternoon,6,19,230,163,8.07805377298247
ARIMA,233,2,afternoon,6,19,230,186,11.3389576247771
ARIMA,233,2,afternoon,6,19,230,230,9.62336275457243
ARIMA,234,3,afternoon,1,14,100,100,2.35831956208427
ARIMA,234,3,afternoon,1,14,100,161,5.93386904445317
ARIMA,234,3,afternoon,1,14,100,162,2.82378574297677
ARIMA,234,3,afternoon,1,14,100,163,5.05518606859867
ARIMA,234,3,afternoon,1,14,100,186,2.5168449359888
ARIMA,234,3,afternoon,1,14,100,230,6.50095893626589
ARIMA,234,3,afternoon,1,14,161,100,6.52192213782341
ARIMA,234,3,afternoon,1,14,161,161,18.1513764082049
ARIMA,234,3,afternoon,1,14,161,162,10.2021184021455
ARIMA,234,3,afternoon,1,14,161,163,11.9822619806943
ARIMA,234,3,afternoon,1,14,161,186,12.0587104429213
ARIMA,234,3,afternoon,1,14,161,230,10.0754045578928
ARIMA,234,3,afternoon,1,14,162,100,4.43016113024143
